"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72259513911","2020-01-02T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","49","54","0.00",,,,"83","29.54","BKN:07 180 BKN:07 250","28.90","10.00","51","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/02/20 19:52:01 METAR KNFW 030152Z 17005KT 10SM BKN180 BKN250 12/09 A2959 RMK AO2 SLP004 T01220094 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-02T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62","50","51","0.00",,"-0.06","3","96","29.57","FEW:02 180 SCT:04 250","28.93","10.00","50","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/02/20 20:52:01 METAR KNFW 030252Z 15004KT 10SM FEW180 SCT250 11/10 A2962 RMK AO2 SLP015 T01060100 53020 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-02T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.65","48","50","0.00",,,,"93","29.60","FEW:02 250","28.96","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/02/20 21:52:01 METAR KNFW 030352Z 00000KT 10SM FEW250 10/09 A2965 RMK AO2 SLP025 T01000089 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-02T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.66","47","49","0.00",,,,"93","29.62","FEW:02 250","28.97","10.00","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/02/20 22:52:02 METAR KNFW 030452Z 00000KT 10SM FEW250 10/08 A2966 RMK AO2 SLP030 T00940083 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-02T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.67","46","55","0.00",,"-0.05","1","72","29.62","CLR:00","28.98",,"50","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/02/20 23:52:02 METAR KNFW 030552Z 14003KT CLR 13/08 A2967 RMK AO2 SLP032 T01280078 10228 20094 402560056 51017 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"60s",,,"28.90",,"9.4","0s","13.9s","5s","78s","42s","320","23","0.00",,,"190","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):78 24 HR MAX TEMP TIME (LST):1555 24 HR MIN TEMP (F):42 24 HR MIN TEMP TIME (LST):0638 AVERAGE STATION PRESSURE:28.905 MINIMUM SEA LEVEL PRESSURE:29.46 TIME OF OCCURRENCE:1446 PEAK WIND SPEED (MPH):23  PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):1518  FASTEST 2MIN SPEED (MPH):18 FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):0742 AVERAGE WIND SPEED (MPH):9.4  24 HR AVG TEMP (F):60 DEPART FROM NORMAL:+60  HEATING DEGREE DAYS:5   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):78  LATEST NIGHT MIN TEMP(1900-0800 LST):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0733","1736",,
"72259513911","2020-01-03T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","42","65","0.00",,,,"43","29.65","CLR:00","29.01",,"53","290",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/03/20 00:52:02 METAR KNFW 030652Z 29006KT CLR 18/06 A2970 RMK AO2 SLP042 T01830056 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","40","61","0.00",,,,"46","29.67","CLR:00","29.03",,"50","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/03/20 01:52:02 METAR KNFW 030752Z 31008KT CLR 16/04 A2972 RMK AO2 SLP049 T01610044 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T02:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","38","61",,,,,"43",,"SCT:04 8","29.04",,"50","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/03/20 02:43:02 SPECI KNFW 030843Z 29007KT SCT008 16/03 A2973 RMK AO2 T01610033 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T02:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","37","61",,,,,"42",,"BKN:07 9","29.05",,"49","280",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/03/20 02:50:02 SPECI KNFW 030850Z 28007KT BKN009 16/03 A2974 RMK AO2 VISNO N $ FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","38","60","0.00",,"-0.07","1","44","29.70","BKN:07 8","29.05",,"49","280",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/03/20 02:52:02 METAR KNFW 030852Z 28007KT BKN008 16/03 A2974 RMK AO2 SLP057 T01560033 51025 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T03:29:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","41","62",,,,,"46",,"OVC:08 10","29.06",,"51","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/03/20 03:29:02 SPECI KNFW 030929Z 30005KT OVC010 17/05 A2975 RMK AO2 CIG 005 N T01670050 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","43","64","0.00",,,,"46","29.72","OVC:08 13","29.07",,"53","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/03/20 03:52:02 METAR KNFW 030952Z 31005KT OVC013 18/06 A2976 RMK AO2 CIG 008 N SLP063 T01780061 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T04:10:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","44","66",,,,,"45",,"OVC:08 16","29.08",,"54","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/03/20 04:10:02 SPECI KNFW 031010Z 31008KT OVC016 19/07 A2977 RMK AO2 T01890067 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","44","62","0.00",,,,"52","29.74","SCT:04 22 OVC:08 28","29.10",,"53","320",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/03/20 04:52:02 METAR KNFW 031052Z 32011KT SCT022 OVC028 17/07 A2979 RMK AO2 CIG 020 N SLP071 T01670067 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T05:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","43","61",,,,,"52",,"SCT:04 29 BKN:07 37","29.12",,"52","320",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/03/20 05:17:02 SPECI KNFW 031117Z 32011KT SCT029 BKN037 16/06 A2981 RMK AO2 T01610061 VISNO N $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","43","60","0.00",,"-0.07","3","53","29.77","FEW:02 42","29.12",,"51","330",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/03/20 05:52:02 METAR KNFW 031152Z 33012KT FEW042 16/06 A2981 RMK AO2 SLP080 T01560061 10189 20106 53024 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T06:03:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","43","48",,,,,"83",,"SCT:04 42","29.13","10.00","46","320",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/03/20 06:03:02 SPECI KNFW 031203Z 32016KT 10SM SCT042 09/06 A2982 RMK AO2 T00890061 VISNO N $ (JH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","43","47","0.00",,,,"86","29.80","SCT:04 50","29.15","10.00","45","330",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/03/20 06:52:02 METAR KNFW 031252Z 33015KT 10SM SCT050 08/06 A2984 RMK AO2 SLP091 T00830061 VISNO N $ (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","41","46","0.00",,,,"83","29.85","SCT:04 50","29.21","10.00","44","330",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/03/20 07:52:02 METAR KNFW 031352Z 33015KT 10SM SCT050 08/05 A2990 RMK AO2 PRESRR SLP108 T00780050 VISNO N $ (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T08:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","39","46",,,,,"76",,"BKN:07 15 BKN:07 48 BKN:07 70","29.23","10.00","43","340",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11001/03/20 08:50:02 SPECI KNFW 031450Z 34013KT 10SM BKN015 BKN048 BKN070 08/04 A2993 RMK AO2 VISNO N $ FIBI (JH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","40","46","0.00",,"-0.12","3","79","29.88","BKN:07 15 BKN:07 48 BKN:07 70","29.23","10.00","43","330",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12801/03/20 08:52:02 METAR KNFW 031452Z 33013KT 10SM BKN015 BKN048 BKN070 08/04 A2993 RMK AO2 SLP119 T00780044 53039 VISNO N $ (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","40","49","0.00",,,,"71","29.92","BKN:07 16 BKN:07 48 BKN:07 70","29.27","10.00","45","330",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12201/03/20 09:52:02 METAR KNFW 031552Z 33013KT 10SM BKN016 BKN048 BKN070 10/04 A2997 RMK AO2 SLP133 T00940044 VISNO N $ (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T10:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","41","52",,,,,"67",,"SCT:04 50","29.30","10.00","47","330",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/03/20 10:50:02 SPECI KNFW 031650Z 33013KT 10SM SCT050 11/05 A3000 RMK AO2 VISNO N $ FIBI (JH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","41","52","0.00",,,,"66","29.95","SCT:04 50","29.30","10.00","47","330",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/03/20 10:52:02 METAR KNFW 031652Z 33014KT 10SM SCT050 11/05 A3000 RMK AO2 SLP141 T01110050 VISNO N $ RTX (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","41","56","0.00",,"-0.06","0","57","29.94","FEW:02 50","29.29","10.00","49","330",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12601/03/20 11:52:02 METAR KNFW 031752Z 33013KT 10SM FEW050 13/05 A2999 RMK AO2 SLP140 T01330050 10167 20078 50020 VISNO N $ (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","40","58","0.00",,,,"51","29.93","FEW:02 50","29.28","10.00","49","350",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/03/20 12:52:02 METAR KNFW 031852Z 35011KT 10SM FEW050 15/04 A2998 RMK AO2 SLP134 T01440044 VISNO N $ (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","40","60","0.00",,,,"47","29.94","BKN:07 120","29.29","10.00","50","310",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/03/20 13:52:02 METAR KNFW 031952Z 31014KT 10SM BKN120 16/04 A2999 RMK AO2 SLP138 T01560044 VISNO N $ RTX (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","36","58","0.00",,"-0.02","3","44","29.96","BKN:07 110","29.31","10.00","48","320",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13201/03/20 14:52:02 METAR KNFW 032052Z 32014KT 10SM BKN110 14/02 A3001 RMK AO2 PK WND 33028/2032 SLP146 T01440022 53007 VISNO N $ (JH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","31","60","0.00",,,,"33","29.98","SCT:04 110","29.33","10.00","47","330",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/03/20 15:52:02 METAR KNFW 032152Z 33014KT 10SM SCT110 16/M01 A3003 RMK AO2 SLP152 T01561006 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","34","59","0.00",,,,"39","30.00","FEW:02 110","29.35","10.00","47","330",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/03/20 16:52:02 METAR KNFW 032252Z 33012KT 10SM FEW110 15/01 A3005 RMK AO2 SLP158 T01500011 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","56","0.00",,"-0.07","3","44","30.03","CLR:00","29.38","10.00","46","310",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/03/20 17:52:02 METAR KNFW 032352Z 31006KT 10SM CLR 14/01 A3008 RMK AO2 SLP170 T01330011 10228 20133 53023 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","33","55","0.00",,,,"44","30.06","CLR:00","29.41","10.00","45","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/20 18:52:01 METAR KNFW 040052Z 30006KT 10SM CLR 13/01 A3011 RMK AO2 SLP179 T01280006 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","33","49","0.00",,,,"55","30.08","CLR:00","29.43","10.00","42","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/20 19:52:01 METAR KNFW 040152Z 31005KT 10SM CLR 10/01 A3013 RMK AO2 SLP187 T00940006 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","33","49","0.00",,"-0.08","3","55","30.11","CLR:00","29.46","10.00","42","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/03/20 20:52:01 METAR KNFW 040252Z 30006KT 10SM CLR 09/01 A3016 RMK AO2 SLP197 T00940006 53027 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","33","48","0.00",,,,"56","30.13","CLR:00","29.49","10.00","41","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/20 21:52:01 METAR KNFW 040352Z 32003KT 10SM CLR 09/01 A3019 RMK AO2 SLP204 T00890006 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","34","46","0.00",,,,"63","30.16","CLR:00","29.52","10.00","41","320",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/03/20 22:52:02 METAR KNFW 040452Z 32005KT 10SM CLR 08/01 A3022 RMK AO2 SLP214 T00780011 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","31","57","0.00",,"-0.05","0","37","30.16","CLR:00","29.52",,"45","300",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12401/03/20 23:52:02 METAR KNFW 040552Z 30004KT CLR 14/M01 A3022 RMK AO2 SLP214 T01391006 10206 20078 402280078 50017 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"60s",,,"29.33",,"11.1","0s","13.9s","5s","73s","46","330","32","0.00",,,"330","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):73 24 HR MAX TEMP TIME (LST):1647 24 HR MIN TEMP (F):46 24 HR MIN TEMP TIME (LST):2252 AVERAGE STATION PRESSURE:29.325 MINIMUM SEA LEVEL PRESSURE:29.63 TIME OF OCCURRENCE:0002 PEAK WIND SPEED (MPH):32  PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):1432  FASTEST 2MIN SPEED (MPH):25 FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):1433 AVERAGE WIND SPEED (MPH):11.1 24 HR AVG TEMP (F):60 DEPART FROM NORMAL:+60  HEATING DEGREE DAYS:5   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):73  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0733","1736",,
"72259513911","2020-01-04T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","32","46","0.00",,,,"58","30.16","CLR:00","29.52",,"40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/04/20 00:52:02 METAR KNFW 040652Z 00000KT CLR 08/00 A3022 RMK AO2 SLP215 T00780000 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-04T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","30","52","0.00",,,,"43","30.17","CLR:00","29.52",,"42","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/04/20 01:52:02 METAR KNFW 040752Z 19004KT CLR 11/M01 A3022 RMK AO2 SLP216 T01111011 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-04T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","30","51","0.00",,"-0.02","3","44","30.18","CLR:00","29.54",,"42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/04/20 02:52:02 METAR KNFW 040852Z 00000KT CLR 11/M01 A3024 RMK AO2 SLP221 T01061011 53007 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-04T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","30","43","0.00",,,,"60","30.19","CLR:00","29.55",,"38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/04/20 03:52:02 METAR KNFW 040952Z 00000KT CLR 06/M01 A3025 RMK AO2 SLP225 T00611011 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-01-04T04:52:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","34","43","0.00",,,,"71","30.20","CLR:00","29.56",,"39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/04/20 04:52:02 METAR KNFW 041052Z      KT CLR 06/01 A3026 RMK AO2 SLP227 T00610011 VISNO N $","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
